ID,Run,File,FileType,Group,Question,Expected,Actual,Sources,Retrieval,Citation,Answer,Score,Hallucination,Severity,Notes,Fix,LatencyMs
B300-DIR-015,Base 300,docx_02_ca_phe_sach.docx,DOCX,Base 300,"Tài liệu ""docx_02_ca_phe_sach.docx"" nói về nội dung gì?",Tóm tắt nhanh,"Tài liệu ""docx_02_ca_phe_sach.docx"" mô tả cách quản lý nguyên liệu, phục vụ và ghi nhận phản hồi của quán cà phê sạch.","docx_02_ca_phe_sach.docx (trang 1, Tóm tắt nhanh) | docx_02_ca_phe_sach.docx (trang 1, Bảng ghi chú triển khai) | docx_02_ca_phe_sach.docx (trang 1, Kết luận)",Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,9003.45
B300-DIR-016,Base 300,docx_02_ca_phe_sach.docx,DOCX,Base 300,"Nêu một thông tin cụ thể xuất hiện trong file ""docx_02_ca_phe_sach.docx"".",Tóm tắt nhanh,"Nhân viên chào khách trong 10 giây đầu, xác nhận đơn trước khi pha và thông báo thời gian chờ nếu quán đông.","docx_02_ca_phe_sach.docx (trang 1, Phục vụ) | docx_02_ca_phe_sach.docx (trang 1, Tóm tắt nhanh) | docx_02_ca_phe_sach.docx (trang 1, Kiểm soát chất lượng)",Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,2129.94
B300-DIR-017,Base 300,file_excel_mau_song_xanh.xlsx,XLSX,Base 300,"Tài liệu ""file_excel_mau_song_xanh.xlsx"" nói về nội dung gì?",Du_lieu_chien_dich,"tài liệu dạng bảng gồm 1 sheet (Du_lieu_chien_dich); các cột chính gồm Ngày, Khu vực, Hoạt động, Người phụ trách, Số người tham gia, Rác tái chế (kg); số dòng dữ liệu đang có khoảng 32. Bạn muốn mình phân tích tiếp theo cột hoặc nhóm dữ liệu nào?","file_excel_mau_song_xanh.xlsx (sheet Du_lieu_chien_dich) | file_excel_mau_song_xanh.xlsx (sheet Du_lieu_chien_dich, A1:L32) | file_excel_mau_song_xanh.xlsx (sheet Tong_quan, A1:H16)",Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,297.66
B300-DIR-018,Base 300,file_excel_mau_song_xanh.xlsx,XLSX,Base 300,"Nêu một thông tin cụ thể xuất hiện trong file ""file_excel_mau_song_xanh.xlsx"".",Du_lieu_chien_dich,Tôi không tìm thấy đủ thông tin trong tài liệu để trả lời chính xác.,,Sai,Sai,Sai,0.0,Không,High,Fallback dù case có đáp án kỳ vọng. Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,"Tăng structured extraction cho Excel/bảng, giữ header/sheet/row metadata và ưu tiên table retriever.",2305.98
B300-DIR-019,Base 300,infographic_mau_an_toan_mang.png,PNG,Base 300,"Tài liệu ""infographic_mau_an_toan_mang.png"" nói về nội dung gì?",6f8d63eb72674dc2af6c4651b49853ad_infographic_mau_an_toan_mang.png,"Noi dung minh hoa dai hon, dung de kiem thu nhan dien chu trong anh PNG. Noi dung minh hoa dai hon, dung de kiem thu nhan dien chu trong anh PNG.",infographic_mau_an_toan_mang.png (6f8d63eb72674dc2af6c4651b49853ad_infographic_mau_an_toan_mang.png),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,2096.37
B300-DIR-020,Base 300,infographic_mau_an_toan_mang.png,PNG,Base 300,"Nêu một thông tin cụ thể xuất hiện trong file ""infographic_mau_an_toan_mang.png"".",6f8d63eb72674dc2af6c4651b49853ad_infographic_mau_an_toan_mang.png,"Noi dung minh hoa dai hon, dung de kiem thu nhan dien chu trong anh PNG. Noi dung minh hoa dai hon, dung de kiem thu nhan dien chu trong anh PNG.",infographic_mau_an_toan_mang.png (6f8d63eb72674dc2af6c4651b49853ad_infographic_mau_an_toan_mang.png),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,2117.76
B300-DIR-021,Base 300,jpeg_01_ke_hoach_du_lich.jpeg,JPEG,Base 300,"Tài liệu ""jpeg_01_ke_hoach_du_lich.jpeg"" nói về nội dung gì?",af1543170da2459e8e35a33eab1b7c94_jpeg_01_ke_hoach_du_lich.jpeg,"Tài liệu ""jpeg_01_ke_hoach_du_lich.jpeg"" nói về kế hoạch du lịch 2 ngày cho nhóm ban.",jpeg_01_ke_hoach_du_lich.jpeg (af1543170da2459e8e35a33eab1b7c94_jpeg_01_ke_hoach_du_lich.jpeg),Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,6733.9
B300-DIR-022,Base 300,jpeg_01_ke_hoach_du_lich.jpeg,JPEG,Base 300,"Nêu một thông tin cụ thể xuất hiện trong file ""jpeg_01_ke_hoach_du_lich.jpeg"".",af1543170da2459e8e35a33eab1b7c94_jpeg_01_ke_hoach_du_lich.jpeg,Tôi không tìm thấy đủ thông tin trong tài liệu để trả lời chính xác.,,Sai,Sai,Sai,0.0,Không,High,Fallback dù case có đáp án kỳ vọng. Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,Rà soát OCR/Vision extraction và metadata ảnh; tăng kiểm tra fallback cho câu hỏi ảnh.,2079.15
B300-DIR-023,Base 300,jpeg_02_bang_an_toan_bep.jpeg,JPEG,Base 300,"Tài liệu ""jpeg_02_bang_an_toan_bep.jpeg"" nói về nội dung gì?",16a69c2060254036ad8ebc0c3ae0f81a_jpeg_02_bang_an_toan_bep.jpeg,Tôi không tìm thấy đủ thông tin trong tài liệu để trả lời chính xác.,,Sai,Sai,Sai,0.0,Không,High,Fallback dù case có đáp án kỳ vọng. Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,Rà soát OCR/Vision extraction và metadata ảnh; tăng kiểm tra fallback cho câu hỏi ảnh.,2063.98
B300-DIR-024,Base 300,jpeg_02_bang_an_toan_bep.jpeg,JPEG,Base 300,"Nêu một thông tin cụ thể xuất hiện trong file ""jpeg_02_bang_an_toan_bep.jpeg"".",16a69c2060254036ad8ebc0c3ae0f81a_jpeg_02_bang_an_toan_bep.jpeg,Tôi không tìm thấy đủ thông tin trong tài liệu để trả lời chính xác.,,Sai,Sai,Sai,0.0,Không,High,Fallback dù case có đáp án kỳ vọng. Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,Rà soát OCR/Vision extraction và metadata ảnh; tăng kiểm tra fallback cho câu hỏi ảnh.,2068.38
B300-DIR-025,Base 300,jpg_01_infographic_giac_ngu.jpg,JPG,Base 300,"Tài liệu ""jpg_01_infographic_giac_ngu.jpg"" nói về nội dung gì?",8012c82141b74b7eb38bb4f20aa27ea9_jpg_01_infographic_giac_ngu.jpg,Tôi không tìm thấy đủ thông tin trong tài liệu để trả lời chính xác.,,Sai,Sai,Sai,0.0,Không,High,Fallback dù case có đáp án kỳ vọng. Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,Rà soát OCR/Vision extraction và metadata ảnh; tăng kiểm tra fallback cho câu hỏi ảnh.,2091.62
B300-DIR-026,Base 300,jpg_01_infographic_giac_ngu.jpg,JPG,Base 300,"Nêu một thông tin cụ thể xuất hiện trong file ""jpg_01_infographic_giac_ngu.jpg"".",8012c82141b74b7eb38bb4f20aa27ea9_jpg_01_infographic_giac_ngu.jpg,Tôi không tìm thấy đủ thông tin trong tài liệu để trả lời chính xác.,,Sai,Sai,Sai,0.0,Không,High,Fallback dù case có đáp án kỳ vọng. Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,Rà soát OCR/Vision extraction và metadata ảnh; tăng kiểm tra fallback cho câu hỏi ảnh.,2090.11
B300-DIR-027,Base 300,jpg_02_so_do_lop_hoc.jpg,JPG,Base 300,"Tài liệu ""jpg_02_so_do_lop_hoc.jpg"" nói về nội dung gì?",5393830183424ded8252273adae05f6d_jpg_02_so_do_lop_hoc.jpg,Tôi không tìm thấy đủ thông tin trong tài liệu để trả lời chính xác.,,Sai,Sai,Sai,0.0,Không,High,Fallback dù case có đáp án kỳ vọng. Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,Rà soát OCR/Vision extraction và metadata ảnh; tăng kiểm tra fallback cho câu hỏi ảnh.,2092.69
B300-DIR-028,Base 300,jpg_02_so_do_lop_hoc.jpg,JPG,Base 300,"Nêu một thông tin cụ thể xuất hiện trong file ""jpg_02_so_do_lop_hoc.jpg"".",5393830183424ded8252273adae05f6d_jpg_02_so_do_lop_hoc.jpg,Tôi không tìm thấy đủ thông tin trong tài liệu để trả lời chính xác.,,Sai,Sai,Sai,0.0,Không,High,Fallback dù case có đáp án kỳ vọng. Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,Rà soát OCR/Vision extraction và metadata ảnh; tăng kiểm tra fallback cho câu hỏi ảnh.,2147.51
B300-DIR-029,Base 300,ke_hoach_mau_du_lich_da_lat.md,MD,Base 300,"Tài liệu ""ke_hoach_mau_du_lich_da_lat.md"" nói về nội dung gì?",Kế hoạch mẫu: Du lịch Đà Lạt 3 ngày 2 đêm,"Tài liệu này là một bản kế hoạch mẫu có nội dung dài hơn, dùng để kiểm tra khả năng đọc file Markdown trong hệ thống AI document chat. Nếu sử dụng tài liệu này để kiểm thử hệ thống AI, có thể đặt câu hỏi về lịch trình, chi phí, checklist, rủi ro hoặc tóm tắt từng ngày. Nội dung không đại diện cho lịch trình thực tế bắt buộc, mà chỉ là ví dụ minh họa với nhiều phần, nhiều tiêu đề, danh sách và bảng.",ke_hoach_mau_du_lich_da_lat.md (Kế hoạch mẫu: Du lịch Đà Lạt 3 ngày 2 đêm) | ke_hoach_mau_du_lich_da_lat.md (Kế hoạch mẫu: Du lịch Đà Lạt 3 ngày 2 đêm > 9. Kết luận) | ke_hoach_mau_du_lich_da_lat.md (Kế hoạch mẫu: Du lịch Đà Lạt 3 ngày 2 đêm > 1. Mục tiêu chuyến đi),Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,2115.74
B300-DIR-030,Base 300,ke_hoach_mau_du_lich_da_lat.md,MD,Base 300,"Nêu một thông tin cụ thể xuất hiện trong file ""ke_hoach_mau_du_lich_da_lat.md"".",Kế hoạch mẫu: Du lịch Đà Lạt 3 ngày 2 đêm,"Tài liệu này là một bản kế hoạch mẫu có nội dung dài hơn, dùng để kiểm tra khả năng đọc file Markdown trong hệ thống AI document chat. Nhóm cũng có thể tạo một tin nhắn chung ghi lại địa chỉ homestay, số điện thoại tài xế và lịch trình chính. Nhóm có thể chọn một tuyến tham quan gồm đồi chè, vườn hoa, quán cà phê view thung lũng hoặc khu vực săn mây nếu thời tiết phù hợp.",ke_hoach_mau_du_lich_da_lat.md (Kế hoạch mẫu: Du lịch Đà Lạt 3 ngày 2 đêm > 8. Rủi ro và phương án xử lý) | ke_hoach_mau_du_lich_da_lat.md (Kế hoạch mẫu: Du lịch Đà Lạt 3 ngày 2 đêm) | ke_hoach_mau_du_lich_da_lat.md (Kế hoạch mẫu: Du lịch Đà Lạt 3 ngày 2 đêm > 9. Kết luận),Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,2172.18
B300-DIR-031,Base 300,md_01_workshop_thuyet_trinh.md,MD,Base 300,"Tài liệu ""md_01_workshop_thuyet_trinh.md"" nói về nội dung gì?",Mục tiêu,"Workshop giúp sinh viên luyện cách chuẩn bị nội dung, kiểm soát thời gian và trình bày tự tin trước lớp. Nội dung không đi quá sâu vào lý thuyết mà tập trung vào thực hành ngắn.",md_01_workshop_thuyet_trinh.md (Kế hoạch workshop kỹ năng thuyết trình > Mục tiêu) | md_01_workshop_thuyet_trinh.md (Kế hoạch workshop kỹ năng thuyết trình > Lịch trình) | md_01_workshop_thuyet_trinh.md (Kế hoạch workshop kỹ năng thuyết trình > Ghi chú),Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,2113.12
B300-DIR-032,Base 300,md_01_workshop_thuyet_trinh.md,MD,Base 300,"Nêu một thông tin cụ thể xuất hiện trong file ""md_01_workshop_thuyet_trinh.md"".",Mục tiêu,Tôi không tìm thấy đủ thông tin trong tài liệu để trả lời chính xác.,,Sai,Sai,Sai,0.0,Không,High,Fallback dù case có đáp án kỳ vọng. Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,Kiểm tra chunking/retrieval/reranking và ngưỡng fallback cho file liên quan.,2074.83
B300-DIR-033,Base 300,md_02_app_chi_tieu.md,MD,Base 300,"Tài liệu ""md_02_app_chi_tieu.md"" nói về nội dung gì?",Bối cảnh,Tôi không tìm thấy đủ thông tin trong tài liệu để trả lời chính xác.,,Sai,Sai,Sai,0.0,Không,High,Fallback dù case có đáp án kỳ vọng. Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,Kiểm tra chunking/retrieval/reranking và ngưỡng fallback cho file liên quan.,2115.03
